ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
859,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,746",14.88,16.49,20.36,31
860,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,923",94.66,63.06,62.22,82
861,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,525",88.03,70.26,54.14,57
862,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,357",17.79,15.65,12.40,32
863,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,784",14.59,16.41,20.30,31
864,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,889",94.56,63.09,62.25,82
865,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,629",87.78,70.12,54.03,57
866,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,467",17.70,15.49,12.29,32
867,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","8,017",14.72,15.93,19.80,31
868,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","60,131",94.69,62.84,62.01,82
869,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,306",88.06,70.53,54.33,57
870,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,393",17.79,15.59,12.60,32
871,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,803",14.40,16.36,20.27,31
872,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,771",94.46,63.22,62.38,82
873,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,574",88.42,70.19,54.08,57
874,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,497",17.98,15.44,12.36,32
875,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,851",14.46,16.27,19.99,31
876,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,861",94.75,63.12,62.28,82
877,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,650",87.87,70.10,54.01,57
878,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,520",17.70,15.41,12.16,32
879,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,636",14.53,16.72,20.60,31
880,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,748",94.50,63.24,62.40,82
881,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,571",88.06,70.20,54.08,57
882,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,491",17.76,15.45,12.14,32
883,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,676",14.43,16.63,20.62,31
884,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,994",94.69,62.98,62.14,82
885,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,769",88.19,69.95,53.89,57
886,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,501",17.60,15.44,12.11,32
887,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,784",14.43,16.41,20.28,31
888,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,707",94.94,63.28,62.44,82
889,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,474",88.06,70.32,54.18,57
890,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,597",17.70,15.29,12.12,32
891,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,714",14.69,16.55,20.38,31
892,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,831",94.24,63.15,62.31,82
893,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,271",88.13,70.58,54.38,57
894,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,596",17.82,15.29,12.17,32
895,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,626",14.18,16.75,20.68,31
896,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,794",94.78,63.19,62.36,82
897,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,684",88.19,70.06,53.98,57
898,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,553",17.95,15.36,12.20,32
899,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,709",14.43,16.56,20.48,31
900,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,815",94.72,63.17,62.33,82
901,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,483",87.94,70.31,54.17,57
902,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,518",17.76,15.41,12.23,32
903,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,704",14.59,16.58,20.57,31
904,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,673",94.30,63.32,62.48,82
905,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,657",88.03,70.09,54.00,57
906,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,642",17.86,15.23,12.08,32
907,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,829",14.62,16.32,20.13,31
908,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,820",94.34,63.17,62.33,82
909,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,307",88.38,70.53,54.33,57
910,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,378",17.50,15.62,12.38,32
911,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,641",14.34,16.72,20.64,31
912,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","60,138",94.40,62.83,61.99,82
913,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,336",88.29,70.49,54.32,57
914,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,437",17.92,15.53,12.37,32
915,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,689",14.24,16.62,20.58,31
916,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,632",94.59,63.37,62.53,82
917,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,447",88.42,70.35,54.21,57
918,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,560",17.63,15.35,12.15,32
919,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,888",14.59,16.19,20.06,31
920,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,774",94.78,63.22,62.37,82
921,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,674",88.58,70.07,53.99,57
922,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,375",17.82,15.62,12.42,32
923,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,742",14.37,16.50,20.34,31
924,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","60,090",94.69,62.89,62.04,82
925,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,736",88.51,69.99,53.91,57
926,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,576",17.63,15.32,12.17,32
927,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,938",14.18,16.09,19.95,31
928,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,800",94.62,63.19,62.34,82
929,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,835",88.80,69.86,53.83,57
930,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,479",17.63,15.47,12.27,32
931,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,963",14.37,16.05,19.89,31
932,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,840",94.56,63.14,62.31,82
933,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,500",88.45,70.29,54.16,57
934,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,478",17.79,15.47,12.27,32
935,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,994",14.53,15.97,19.78,31
936,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,715",94.37,63.27,62.43,82
937,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,425",88.61,70.38,54.23,57
938,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,489",17.73,15.45,12.23,32
939,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,753",14.30,16.47,20.28,31
940,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,923",95.01,63.06,62.21,82
941,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,492",88.22,70.30,54.16,57
942,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,618",17.63,15.27,12.10,32
943,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,661",14.69,16.67,20.58,31
944,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,892",94.56,63.09,62.25,82
945,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,778",88.03,69.94,53.88,57
946,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,406",17.76,15.57,12.37,32
947,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,851",14.08,16.27,20.14,31
948,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,824",94.30,63.16,62.32,82
949,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,650",88.10,70.10,54.01,57
950,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,542",17.60,15.37,12.32,32
951,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,862",14.30,16.25,20.21,31
952,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,775",94.50,63.22,62.38,82
953,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,492",88.29,70.30,54.17,57
954,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,691",17.86,15.16,11.90,32
955,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,775",14.85,16.43,20.15,31
956,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,688",94.82,63.31,62.47,82
957,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,652",87.97,70.09,54.00,57
958,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,532",17.73,15.39,12.14,32
959,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,770",14.56,16.43,20.31,31
960,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","60,226",94.46,62.74,61.90,82
961,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,381",88.93,70.44,54.26,57
962,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,450",17.63,15.51,12.18,32
963,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,697",14.08,16.59,20.39,31
964,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,996",94.85,62.99,62.15,82
965,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,433",88.32,70.38,54.22,57
966,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,523",17.89,15.40,12.24,32
967,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","7,838",14.14,16.29,20.12,31
968,2,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,   12,    1","  256,    1,    1","59,808",94.34,63.18,62.34,82
969,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   14,    3","  256,    1,    1","55,629",88.42,70.12,54.02,57
970,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  136,    1,    1","  512,    1,    1","10,585",17.86,15.31,12.12,32
