ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
1553,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,289",8.58,3.85,2.00,31
1554,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,317",26.98,19.16,22.52,82
1555,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,148",20.74,25.60,25.11,86
1556,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,647",8.61,4.61,8.37,32
1557,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,730",11.90,5.95,2.00,32
1558,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,336",8.48,3.81,2.01,31
1559,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,294",27.07,19.19,22.55,82
1560,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,179",20.58,25.55,25.07,86
1561,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,745",9.28,4.51,8.22,32
1562,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,899",11.55,5.79,2.00,32
1563,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,270",8.70,3.87,2.02,31
1564,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,399",27.10,19.05,22.40,82
1565,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,113",20.51,25.67,25.18,86
1566,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,750",9.31,4.50,8.16,32
1567,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,717",11.81,5.97,2.04,32
1568,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,301",8.51,3.85,2.13,31
1569,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,377",27.10,19.09,22.44,82
1570,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,121",20.58,25.66,25.17,86
1571,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,742",8.61,4.51,8.22,32
1572,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,680",11.81,6.01,2.19,32
1573,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,350",8.54,3.80,2.07,31
1574,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,422",27.33,19.03,22.38,82
1575,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,145",20.38,25.61,25.13,86
1576,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,704",9.34,4.55,8.27,32
1577,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,862",11.65,5.82,2.14,32
1578,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,352",8.61,3.80,2.09,31
1579,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,300",27.23,19.18,22.55,82
1580,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,108",20.64,25.68,25.20,86
1581,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,674",9.09,4.58,8.30,32
1582,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,763",11.97,5.92,2.16,32
1583,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,362",8.48,3.79,2.08,31
1584,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,268",27.07,19.22,22.60,82
1585,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,093",20.45,25.72,25.21,86
1586,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,686",8.51,4.57,8.31,32
1587,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,695",12.10,5.99,2.23,32
1588,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,307",8.54,3.84,2.09,31
1589,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,257",27.30,19.23,22.61,82
1590,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,084",20.51,25.74,25.25,86
1591,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,760",9.44,4.50,8.11,32
1592,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,757",11.68,5.93,2.13,32
1593,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,306",8.58,3.83,2.09,31
1594,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,293",26.98,19.18,22.55,82
1595,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,085",20.45,25.74,25.25,86
1596,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,704",9.44,4.55,8.21,32
1597,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,754",11.94,5.93,2.16,32
1598,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,281",8.48,3.86,2.15,31
1599,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,320",27.10,19.15,22.52,82
1600,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,128",20.38,25.65,25.15,86
1601,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,678",8.64,4.57,8.35,32
1602,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,786",12,5.90,2.23,32
1603,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,355",8.67,3.79,2.05,31
1604,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,365",26.91,19.10,22.45,82
1605,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,003",20.42,25.91,25.42,86
1606,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,670",9.15,4.58,8.33,32
1607,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,778",11.78,5.91,2.12,32
1608,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,299",8.51,3.84,2.11,31
1609,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,331",26.88,19.14,22.51,82
1610,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,041",20.45,25.83,25.35,86
1611,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,783",9.41,4.47,8.15,32
1612,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,726",11.90,5.96,2.17,32
1613,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,296",8.54,3.85,2.04,31
1614,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,307",27.26,19.17,22.54,82
1615,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,085",20.54,25.73,25.24,86
1616,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,705",8.54,4.55,8.27,32
1617,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,806",11.81,5.87,2.10,32
1618,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,318",8.67,3.83,2.04,31
1619,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,271",27.36,19.21,22.59,82
1620,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,053",20.38,25.80,25.31,86
1621,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,670",9.12,4.58,8.36,32
1622,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,777",11.58,5.90,2.12,32
1623,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,401",8.58,3.75,2.00,31
1624,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,248",26.98,19.24,22.62,82
1625,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,084",20.54,25.74,25.25,86
1626,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,716",9.31,4.54,8.25,32
1627,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,836",11.97,5.85,2.08,32
1628,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,345",8.70,3.80,1.98,31
1629,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,342",26.69,19.13,22.48,82
1630,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,155",20.61,25.59,25.10,86
1631,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,749",8.70,4.51,8.17,32
1632,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,860",12,5.82,2.07,32
1633,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,343",8.51,3.80,1.97,31
1634,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,307",27.01,19.17,22.54,82
1635,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,121",20.93,25.66,25.16,86
1636,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,686",9.18,4.57,8.30,32
1637,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,822",11.78,5.86,2.02,32
1638,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,302",8.61,3.84,2.02,31
1639,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,350",26.91,19.11,22.48,82
1640,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,106",20.70,25.69,25.21,86
1641,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,678",9.15,4.57,8.34,32
1642,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,729",11.81,5.96,2.08,32
1643,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,317",8.48,3.83,1.98,31
1644,3,ampere_sgemm_64x32_sliced1x4_tn,ampere_sgemm_64x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","  256,    1,    1","15,206",27.17,19.30,22.68,82
1645,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,    6,    8","  128,    1,    1","12,070",20.67,25.77,25.27,86
1646,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","4,641",8.64,4.61,8.31,32
1647,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","5,825",11.90,5.86,2.02,32
1648,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   38,    1,    1","  512,    1,    1","4,342",8.58,3.80,2.01,31
